brand,formula_name,display_name,species,format,life_stage,dog_size,breed_target,medical_tags,commercial_tags,ingredient_text,ingredients,primary_animal_proteins,carbohydrate_sources,fat_sources,fiber_sources,additives_text,feeding_guide_text,kcal_per_100g,kcal_per_kg,protein_percent,fat_percent,fiber_percent,ash_percent,moisture_percent,calcium_percent,phosphorus_percent,sodium_percent,magnesium_percent,potassium_percent,omega3_percent,omega6_percent,dha_percent,epa_percent,taurine_mgkg,l_carnitine_mgkg,glucosamine_mgkg,chondroitin_mgkg,vitamin_a_iukg,vitamin_d3_iukg,vitamin_e_mgkg,iron_mgkg,zinc_mgkg,copper_mgkg,manganese_mgkg,iodine_mgkg,selenium_mgkg,data_quality_status,data_source_url,source_priority,source_notes,formula_key,ean
Purina Pro Plan,Large Robust Adult Sensitive Skin σολομος,Purina Pro Plan Large Robust Adult Sensitive Skin σολομος,dog,dry,adult,large,,allergy,dog;dry;large_breed;sensitive;skin_coat;salmon;fish;rice;corn,"Σολομός (15%), Αραβόσιτος, Ρύζι(14%),, Αφυδατωμένη πρωτεΐνη σολομού, Άλευρο γλουτένης αραβοσίτου, Ζωικό λίπος, Σιμιγδάλι αραβοσίτου, Άλευρο σόγιας, Υδρολυμένες πρωτεΐνες, Αποξηραμένος πολτός τεύτλου, Αποξηραμένο αυγό, Ανόργανα άλατα, Αποξηραμένη ρίζα σικορέ, Ιχθυέλαιο, Σογιέλαιο.","[""Σολομός (15%)"",""Αραβόσιτος"",""Ρύζι(14%)"",""Αφυδατωμένη πρωτεΐνη σολομού"",""Άλευρο γλουτένης αραβοσίτου"",""Ζωικό λίπος"",""Σιμιγδάλι αραβοσίτου"",""Άλευρο σόγιας"",""Υδρολυμένες πρωτεΐνες"",""Αποξηραμένος πολτός τεύτλου"",""Αποξηραμένο αυγό"",""Ανόργανα άλατα"",""Αποξηραμένη ρίζα σικορέ"",""Ιχθυέλαιο"",""Σογιέλαιο.""]",Σολομός (15%);Αφυδατωμένη πρωτεΐνη σολομού;Αποξηραμένο αυγό;Ιχθυέλαιο,Αραβόσιτος;Ρύζι(14%);Άλευρο σόγιας,Ζωικό λίπος;Ιχθυέλαιο;Σογιέλαιο.,Αποξηραμένος πολτός τεύτλου;Αποξηραμένη ρίζα σικορέ,,,,,28,18,3,,8,1.08,0.84,,,,0.4,2.2,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_document; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/PRO PLAN DOG.docx; official_url_required=true; kcal_required=true; duplicate_pack_rows_skipped=0; Auto-extracted from PRO PLAN DOG.docx; verify against official Purina source or label before import.,purina-pro-plan-large-robust-adult-sensitive-skin-dog-dry-gr-document,
Purina Pro Plan,Large Robust Adult κοτοπουλο,Purina Pro Plan Large Robust Adult κοτοπουλο,dog,dry,adult,large,,,dog;dry;large_breed;chicken;rice;corn;wheat,"κοτόπουλο (19%), σιτάρι, αποξηραμένη πρωτεΐνη πουλερικών, αραβόσιτος, ρύζι (7%), ίνες σίτου, υδρολυμένες πρωτεΐνες, αποξηραμένη πούλπα ζαχαρότευτλων, άλευρο σόγιας, άλευρο γλουτένης σίτου, ζωικό λίπος, άλευρο γλουτένης αραβοσίτου, μέταλλα, αποξηραμένο αυγό, ιχθυέλαιο.","[""κοτόπουλο (19%)"",""σιτάρι"",""αποξηραμένη πρωτεΐνη πουλερικών"",""αραβόσιτος"",""ρύζι (7%)"",""ίνες σίτου"",""υδρολυμένες πρωτεΐνες"",""αποξηραμένη πούλπα ζαχαρότευτλων"",""άλευρο σόγιας"",""άλευρο γλουτένης σίτου"",""ζωικό λίπος"",""άλευρο γλουτένης αραβοσίτου"",""μέταλλα"",""αποξηραμένο αυγό"",""ιχθυέλαιο.""]",κοτόπουλο (19%);αποξηραμένη πρωτεΐνη πουλερικών;αποξηραμένο αυγό;ιχθυέλαιο.,σιτάρι;αραβόσιτος;ρύζι (7%);άλευρο σόγιας,ζωικό λίπος;ιχθυέλαιο.,ίνες σίτου;αποξηραμένη πούλπα ζαχαρότευτλων,,,,,26,12,2.5,7.5,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_document; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/PRO PLAN DOG.docx; official_url_required=true; kcal_required=true; duplicate_pack_rows_skipped=2; Auto-extracted from PRO PLAN DOG.docx; verify against official Purina source or label before import.,purina-pro-plan-large-robust-adult-dog-dry-gr-document,
Purina Pro Plan,Large Robust Adult κοτοπουλο + δρο,Purina Pro Plan Large Robust Adult κοτοπουλο + δρο,dog,dry,adult,large,,,dog;dry;large_breed;chicken;rice;corn;wheat,"κοτόπουλο (19%), σιτάρι, αποξηραμένη πρωτεΐνη πουλερικών, αραβόσιτος, ρύζι (7%), ίνες σίτου, υδρολυμένες πρωτεΐνες, αποξηραμένη πούλπα ζαχαρότευτλων, άλευρο σόγιας, άλευρο γλουτένης σίτου, ζωικό λίπος, άλευρο γλουτένης αραβοσίτου, μέταλλα, αποξηραμένο αυγό, ιχθυέλαιο.","[""κοτόπουλο (19%)"",""σιτάρι"",""αποξηραμένη πρωτεΐνη πουλερικών"",""αραβόσιτος"",""ρύζι (7%)"",""ίνες σίτου"",""υδρολυμένες πρωτεΐνες"",""αποξηραμένη πούλπα ζαχαρότευτλων"",""άλευρο σόγιας"",""άλευρο γλουτένης σίτου"",""ζωικό λίπος"",""άλευρο γλουτένης αραβοσίτου"",""μέταλλα"",""αποξηραμένο αυγό"",""ιχθυέλαιο.""]",κοτόπουλο (19%);αποξηραμένη πρωτεΐνη πουλερικών;αποξηραμένο αυγό;ιχθυέλαιο.,σιτάρι;αραβόσιτος;ρύζι (7%);άλευρο σόγιας,ζωικό λίπος;ιχθυέλαιο.,ίνες σίτου;αποξηραμένη πούλπα ζαχαρότευτλων,,,,,26,12,2.5,7.5,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_document; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/PRO PLAN DOG.docx; official_url_required=true; kcal_required=true; duplicate_pack_rows_skipped=1; Auto-extracted from PRO PLAN DOG.docx; verify against official Purina source or label before import.,purina-pro-plan-large-robust-adult-dog-dry-gr-document,
Purina Pro Plan,Large Robust Sensitive Digest. αρνι,Purina Pro Plan Large Robust Sensitive Digest. αρνι,dog,dry,adult,large,,gi_support,dog;dry;large_breed;sensitive;sensitive_digestion;lamb;rice;corn,"Αρνί (19%), Αραβόσιτος, Αφυδατωμένη πρωτεΐνη πουλερικών, Ρύζι (12%), Ζωικό λίπος, Σιμιγδάλι αραβοσίτου, Αποξηραμένος πολτός τεύτλου, Άλευρο σόγιας, Άλευρο γλουτένης αραβοσίτου, Υδρολυμένες πρωτεΐνες, Αποξηραμένο αυγό, Ανόργανα άλατα, Ιχθυέλαιο, Μπεντονίτης, Βιταμίνες, Αμινοξέα, Αντιοξειδωτικά (τοκοφερόλες από φυσικές πηγές).","[""Αρνί (19%)"",""Αραβόσιτος"",""Αφυδατωμένη πρωτεΐνη πουλερικών"",""Ρύζι (12%)"",""Ζωικό λίπος"",""Σιμιγδάλι αραβοσίτου"",""Αποξηραμένος πολτός τεύτλου"",""Άλευρο σόγιας"",""Άλευρο γλουτένης αραβοσίτου"",""Υδρολυμένες πρωτεΐνες"",""Αποξηραμένο αυγό"",""Ανόργανα άλατα"",""Ιχθυέλαιο"",""Μπεντονίτης"",""Βιταμίνες"",""Αμινοξέα"",""Αντιοξειδωτικά (τοκοφερόλες από φυσικές πηγές).""]",Αρνί (19%);Αφυδατωμένη πρωτεΐνη πουλερικών;Αποξηραμένο αυγό;Ιχθυέλαιο,Αραβόσιτος;Ρύζι (12%);Άλευρο σόγιας,Ζωικό λίπος;Ιχθυέλαιο,Αποξηραμένος πολτός τεύτλου;Βιταμίνες,,,,,27,12.5,2,7.5,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_document; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/PRO PLAN DOG.docx; official_url_required=true; kcal_required=true; duplicate_pack_rows_skipped=0; Auto-extracted from PRO PLAN DOG.docx; verify against official Purina source or label before import.,purina-pro-plan-large-robust-sensitive-digestion-dog-dry-gr-document,
Purina Pro Plan,Med Puppy Sensitive Digestion Lamb,Purina Pro Plan Med Puppy Sensitive Digestion Lamb,dog,dry,puppy,medium,,gi_support,dog;dry;puppy;medium_breed;sensitive;sensitive_digestion;lamb;rice;corn;wheat,"Αρνι (16%), Σιτάρι, Αφυδατωμένη πρωτεΐνη πουλερικών, Ζωικό λίπος, Γλουτένη, Αραβόσιτος, Ρύζι (7%), Άλευρο σόγιας, Υδρολυμένες πρωτεΐνες, Αποξηραμένος πολτός τεύτλου, Αποξηραμένη ρίζα σικορέ (1%, πηγή πρεβιοτικών), Ανόργανα άλατα, Αποξηραμένο αυγό, Ιχθυέλαιο, Αποξηραμένο πρωτόγαλα (0.1%).","[""Αρνι (16%)"",""Σιτάρι"",""Αφυδατωμένη πρωτεΐνη πουλερικών"",""Ζωικό λίπος"",""Γλουτένη"",""Αραβόσιτος"",""Ρύζι (7%)"",""Άλευρο σόγιας"",""Υδρολυμένες πρωτεΐνες"",""Αποξηραμένος πολτός τεύτλου"",""Αποξηραμένη ρίζα σικορέ (1%, πηγή πρεβιοτικών)"",""Ανόργανα άλατα"",""Αποξηραμένο αυγό"",""Ιχθυέλαιο"",""Αποξηραμένο πρωτόγαλα (0.1%).""]",Αρνι (16%);Αφυδατωμένη πρωτεΐνη πουλερικών;Αποξηραμένο αυγό;Ιχθυέλαιο,Σιτάρι;Αραβόσιτος;Ρύζι (7%);Άλευρο σόγιας,Ζωικό λίπος;Ιχθυέλαιο,"Αποξηραμένος πολτός τεύτλου;Αποξηραμένη ρίζα σικορέ (1%, πηγή πρεβιοτικών)",,,,,30,19,3,7.5,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_document; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/PRO PLAN DOG.docx; official_url_required=true; kcal_required=true; duplicate_pack_rows_skipped=0; Auto-extracted from PRO PLAN DOG.docx; verify against official Purina source or label before import.,purina-pro-plan-med-puppy-sensitive-digestion-lamb-dog-dry-gr-document,
Purina Pro Plan,Medium Adult Sensitive Dig. αρνι,Purina Pro Plan Medium Adult Sensitive Dig. αρνι,dog,dry,adult,medium,,gi_support,dog;dry;medium_breed;sensitive;sensitive_digestion;lamb;rice;corn,"Αρνί (19%), Αραβόσιτος, Αφυδατωμένη πρωτεΐνη πουλερικών, Σιμιγδάλι αραβοσίτου, Ρύζι (8%), Ζωικό λίπος, Αποξηραμένος πολτός τεύτλου, Άλευρο σόγιας, Υδρολυμένες πρωτεΐνες, Άλευρο γλουτένης αραβοσίτου, Αποξηραμένο αυγό, Ανόργανα άλατα, Ιχθυέλαιο.","[""Αρνί (19%)"",""Αραβόσιτος"",""Αφυδατωμένη πρωτεΐνη πουλερικών"",""Σιμιγδάλι αραβοσίτου"",""Ρύζι (8%)"",""Ζωικό λίπος"",""Αποξηραμένος πολτός τεύτλου"",""Άλευρο σόγιας"",""Υδρολυμένες πρωτεΐνες"",""Άλευρο γλουτένης αραβοσίτου"",""Αποξηραμένο αυγό"",""Ανόργανα άλατα"",""Ιχθυέλαιο.""]",Αρνί (19%);Αφυδατωμένη πρωτεΐνη πουλερικών;Αποξηραμένο αυγό;Ιχθυέλαιο.,Αραβόσιτος;Ρύζι (8%);Άλευρο σόγιας,Ζωικό λίπος;Ιχθυέλαιο.,Αποξηραμένος πολτός τεύτλου,,,,,26,16,2.5,7.5,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_document; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/PRO PLAN DOG.docx; official_url_required=true; kcal_required=true; duplicate_pack_rows_skipped=0; Auto-extracted from PRO PLAN DOG.docx; verify against official Purina source or label before import.,purina-pro-plan-medium-adult-sensitive-dig-dog-dry-gr-document,
Purina Pro Plan,Medium Adult Sensitive Digestion αρνί,Purina Pro Plan Medium Adult Sensitive Digestion αρνί,dog,dry,adult,medium,,gi_support,dog;dry;medium_breed;sensitive;sensitive_digestion;lamb;rice;corn,"Αρνί (19%), Αραβόσιτος, Αφυδατωμένη πρωτεΐνη πουλερικών, Σιμιγδάλι αραβοσίτου, Ρύζι (8%), Ζωικό λίπος, Αποξηραμένος πολτός τεύτλου, Άλευρο σόγιας, Υδρολυμένες πρωτεΐνες, Άλευρο γλουτένης αραβοσίτου, Αποξηραμένο αυγό, Ανόργανα άλατα, Ιχθυέλαιο.","[""Αρνί (19%)"",""Αραβόσιτος"",""Αφυδατωμένη πρωτεΐνη πουλερικών"",""Σιμιγδάλι αραβοσίτου"",""Ρύζι (8%)"",""Ζωικό λίπος"",""Αποξηραμένος πολτός τεύτλου"",""Άλευρο σόγιας"",""Υδρολυμένες πρωτεΐνες"",""Άλευρο γλουτένης αραβοσίτου"",""Αποξηραμένο αυγό"",""Ανόργανα άλατα"",""Ιχθυέλαιο.""]",Αρνί (19%);Αφυδατωμένη πρωτεΐνη πουλερικών;Αποξηραμένο αυγό;Ιχθυέλαιο.,Αραβόσιτος;Ρύζι (8%);Άλευρο σόγιας,Ζωικό λίπος;Ιχθυέλαιο.,Αποξηραμένος πολτός τεύτλου,,,,,26,16,2.5,7.5,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_document; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/PRO PLAN DOG.docx; official_url_required=true; kcal_required=true; duplicate_pack_rows_skipped=0; Auto-extracted from PRO PLAN DOG.docx; verify against official Purina source or label before import.,purina-pro-plan-medium-adult-sensitive-digestion-dog-dry-gr-document,
Purina Pro Plan,Medium Adult Sensitive Skin σολμος,Purina Pro Plan Medium Adult Sensitive Skin σολμος,dog,dry,adult,medium,,allergy,dog;dry;medium_breed;sensitive;skin_coat;salmon;fish;rice;corn,"Σολομός (14%), Ρύζι (14%), Αραβόσιτος, Αφυδατωμένη πρωτεΐνη σολομού, Άλευρο γλουτένης αραβοσίτου, Σιμιγδάλι αραβοσίτου, Άλευρο σόγιας, Ζωικό λίπος, Υδρολυμένες πρωτεΐνες, Αποξηραμένος πολτός τεύτλου, Αποξηραμένο αυγό, Άμυλο αραβοσίτου, Ανόργανα άλατα, Ιχθυέλαιο, Αποξηραμένη ρίζα σικορέ, Σογιέλαιο.","[""Σολομός (14%)"",""Ρύζι (14%)"",""Αραβόσιτος"",""Αφυδατωμένη πρωτεΐνη σολομού"",""Άλευρο γλουτένης αραβοσίτου"",""Σιμιγδάλι αραβοσίτου"",""Άλευρο σόγιας"",""Ζωικό λίπος"",""Υδρολυμένες πρωτεΐνες"",""Αποξηραμένος πολτός τεύτλου"",""Αποξηραμένο αυγό"",""Άμυλο αραβοσίτου"",""Ανόργανα άλατα"",""Ιχθυέλαιο"",""Αποξηραμένη ρίζα σικορέ"",""Σογιέλαιο.""]",Σολομός (14%);Αφυδατωμένη πρωτεΐνη σολομού;Αποξηραμένο αυγό;Ιχθυέλαιο,Ρύζι (14%);Αραβόσιτος;Άλευρο σόγιας,Ζωικό λίπος;Ιχθυέλαιο;Σογιέλαιο.,Αποξηραμένος πολτός τεύτλου;Αποξηραμένη ρίζα σικορέ,,,,,27,15,3,7.5,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_document; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/PRO PLAN DOG.docx; official_url_required=true; kcal_required=true; duplicate_pack_rows_skipped=0; Auto-extracted from PRO PLAN DOG.docx; verify against official Purina source or label before import.,purina-pro-plan-medium-adult-sensitive-skin-dog-dry-gr-document,
Purina Pro Plan,Medium Adult Sensitive Digestion αρνί 14+ δρο,Purina Pro Plan Medium Adult Sensitive Digestion αρνί 14+ δρο,dog,dry,adult,medium,,gi_support,dog;dry;medium_breed;sensitive;sensitive_digestion;lamb;rice;corn,"Αρνί (19%), Αραβόσιτος, Αφυδατωμένη πρωτεΐνη πουλερικών, Σιμιγδάλι αραβοσίτου, Ρύζι (8%), Ζωικό λίπος, Αποξηραμένος πολτός τεύτλου, Άλευρο σόγιας, Υδρολυμένες πρωτεΐνες, Άλευρο γλουτένης αραβοσίτου, Αποξηραμένο αυγό, Ανόργανα άλατα, Ιχθυέλαιο.","[""Αρνί (19%)"",""Αραβόσιτος"",""Αφυδατωμένη πρωτεΐνη πουλερικών"",""Σιμιγδάλι αραβοσίτου"",""Ρύζι (8%)"",""Ζωικό λίπος"",""Αποξηραμένος πολτός τεύτλου"",""Άλευρο σόγιας"",""Υδρολυμένες πρωτεΐνες"",""Άλευρο γλουτένης αραβοσίτου"",""Αποξηραμένο αυγό"",""Ανόργανα άλατα"",""Ιχθυέλαιο.""]",Αρνί (19%);Αφυδατωμένη πρωτεΐνη πουλερικών;Αποξηραμένο αυγό;Ιχθυέλαιο.,Αραβόσιτος;Ρύζι (8%);Άλευρο σόγιας,Ζωικό λίπος;Ιχθυέλαιο.,Αποξηραμένος πολτός τεύτλου,,,,,26,16,2.5,7.5,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_document; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/PRO PLAN DOG.docx; official_url_required=true; kcal_required=true; duplicate_pack_rows_skipped=0; Auto-extracted from PRO PLAN DOG.docx; verify against official Purina source or label before import.,purina-pro-plan-medium-adult-sensitive-digestion-14-dog-dry-gr-document,
Purina Pro Plan,Medium Adult κοτόπουλο,Purina Pro Plan Medium Adult κοτόπουλο,dog,dry,adult,large,,,dog;dry;medium_breed;large_breed;chicken;rice;corn;wheat,"Αφυδατωμένη πρωτεΐνη πουλερικών, Σιτάρι, Αραβόσιτος, Κοτόπουλο (14%), Ζωικό λίπος, Αποξηραμένος πολτός τεύτλου, Άλευρο σόγιας, Σιμιγδάλι αραβοσίτου, Ρύζι (4%), Υδρολυμένες πρωτεΐνες, Γλουτένη, Ανόργανα άλατα, Ιχθυέλαιο.","[""Αφυδατωμένη πρωτεΐνη πουλερικών"",""Σιτάρι"",""Αραβόσιτος"",""Κοτόπουλο (14%)"",""Ζωικό λίπος"",""Αποξηραμένος πολτός τεύτλου"",""Άλευρο σόγιας"",""Σιμιγδάλι αραβοσίτου"",""Ρύζι (4%)"",""Υδρολυμένες πρωτεΐνες"",""Γλουτένη"",""Ανόργανα άλατα"",""Ιχθυέλαιο.""]",Αφυδατωμένη πρωτεΐνη πουλερικών;Κοτόπουλο (14%);Ιχθυέλαιο.,Σιτάρι;Αραβόσιτος;Άλευρο σόγιας;Ρύζι (4%),Ζωικό λίπος;Ιχθυέλαιο.,Αποξηραμένος πολτός τεύτλου,,,,,25,15,2.5,7.5,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_document; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/PRO PLAN DOG.docx; official_url_required=true; kcal_required=true; duplicate_pack_rows_skipped=0; Auto-extracted from PRO PLAN DOG.docx; verify against official Purina source or label before import.,purina-pro-plan-medium-adult-dog-dry-gr-document,
Purina Pro Plan,Medium Puppy Sensitive Skin σολμος,Purina Pro Plan Medium Puppy Sensitive Skin σολμος,dog,dry,puppy,medium,,allergy,dog;dry;puppy;small_breed;medium_breed;sensitive;skin_coat;salmon;fish;rice;corn,"Σολομός* (18%), Αφυδατωμένη Πρωτεΐνη σολομού*, Ρύζι* (16%) Ζωικό Λίπος, Άμυλο αραβοσίτου, Άλευρο Γλουτένης αραβοσίτου*, Άλευρο σόγιας*, Αφυδατωμένη Πρωτεΐνη σόγιας*, Αποξηραμένο αυγό*, Αποξηραμένος πολτός τεύτλου*, Αραβόσιτος, Αποξηραμένη ρίζα Σικορέ, Υδρολυμένες πρωτεΐνες, Ανόργανα άλατα, Σογιέλαιο, Ιχθυέλαιο.","[""Σολομός* (18%)"",""Αφυδατωμένη Πρωτεΐνη σολομού*"",""Ρύζι* (16%) Ζωικό Λίπος"",""Άμυλο αραβοσίτου"",""Άλευρο Γλουτένης αραβοσίτου*"",""Άλευρο σόγιας*"",""Αφυδατωμένη Πρωτεΐνη σόγιας*"",""Αποξηραμένο αυγό*"",""Αποξηραμένος πολτός τεύτλου*"",""Αραβόσιτος"",""Αποξηραμένη ρίζα Σικορέ"",""Υδρολυμένες πρωτεΐνες"",""Ανόργανα άλατα"",""Σογιέλαιο"",""Ιχθυέλαιο.""]",Σολομός* (18%);Αφυδατωμένη Πρωτεΐνη σολομού*;Αποξηραμένο αυγό*;Ιχθυέλαιο.,Ρύζι* (16%) Ζωικό Λίπος;Άλευρο σόγιας*;Αφυδατωμένη Πρωτεΐνη σόγιας*;Αραβόσιτος,Ρύζι* (16%) Ζωικό Λίπος;Σογιέλαιο;Ιχθυέλαιο.,Αποξηραμένος πολτός τεύτλου*;Αποξηραμένη ρίζα Σικορέ,,,,,32,21,2,7,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_document; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/PRO PLAN DOG.docx; official_url_required=true; kcal_required=true; duplicate_pack_rows_skipped=0; Auto-extracted from PRO PLAN DOG.docx; verify against official Purina source or label before import.,purina-pro-plan-medium-puppy-sensitive-skin-dog-dry-gr-document,
Purina Pro Plan,Medium Puppy Sensitive Skin σολομός,Purina Pro Plan Medium Puppy Sensitive Skin σολομός,dog,dry,puppy,medium,,allergy,dog;dry;puppy;small_breed;medium_breed;sensitive;skin_coat;salmon;fish;rice;corn,"Σολομός* (18%), Αφυδατωμένη Πρωτεΐνη σολομού*, Ρύζι* (16%) Ζωικό Λίπος, Άμυλο αραβοσίτου, Άλευρο Γλουτένης αραβοσίτου*, Άλευρο σόγιας*, Αφυδατωμένη Πρωτεΐνη σόγιας*, Αποξηραμένο αυγό*, Αποξηραμένος πολτός τεύτλου*, Αραβόσιτος, Αποξηραμένη ρίζα Σικορέ, Υδρολυμένες πρωτεΐνες, Ανόργανα άλατα, Σογιέλαιο, Ιχθυέλαιο.","[""Σολομός* (18%)"",""Αφυδατωμένη Πρωτεΐνη σολομού*"",""Ρύζι* (16%) Ζωικό Λίπος"",""Άμυλο αραβοσίτου"",""Άλευρο Γλουτένης αραβοσίτου*"",""Άλευρο σόγιας*"",""Αφυδατωμένη Πρωτεΐνη σόγιας*"",""Αποξηραμένο αυγό*"",""Αποξηραμένος πολτός τεύτλου*"",""Αραβόσιτος"",""Αποξηραμένη ρίζα Σικορέ"",""Υδρολυμένες πρωτεΐνες"",""Ανόργανα άλατα"",""Σογιέλαιο"",""Ιχθυέλαιο.""]",Σολομός* (18%);Αφυδατωμένη Πρωτεΐνη σολομού*;Αποξηραμένο αυγό*;Ιχθυέλαιο.,Ρύζι* (16%) Ζωικό Λίπος;Άλευρο σόγιας*;Αφυδατωμένη Πρωτεΐνη σόγιας*;Αραβόσιτος,Ρύζι* (16%) Ζωικό Λίπος;Σογιέλαιο;Ιχθυέλαιο.,Αποξηραμένος πολτός τεύτλου*;Αποξηραμένη ρίζα Σικορέ,,,,,32,21,2,7,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_document; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/PRO PLAN DOG.docx; official_url_required=true; kcal_required=true; duplicate_pack_rows_skipped=0; Auto-extracted from PRO PLAN DOG.docx; verify against official Purina source or label before import.,purina-pro-plan-medium-puppy-sensitive-skin-dog-dry-gr-document,
Purina Pro Plan,Medium Puppy Stve Digt Lamb,Purina Pro Plan Medium Puppy Stve Digt Lamb,dog,dry,puppy,medium,,gi_support,dog;dry;puppy;medium_breed;sensitive_digestion;lamb;rice;corn;wheat,"Αρνι (16%), Σιτάρι, Αφυδατωμένη πρωτεΐνη πουλερικών, Ζωικό λίπος, Γλουτένη, Αραβόσιτος, Ρύζι (7%), Άλευρο σόγιας, Υδρολυμένες πρωτεΐνες, Αποξηραμένος πολτός τεύτλου, Αποξηραμένη ρίζα σικορέ (1%, πηγή πρεβιοτικών), Ανόργανα άλατα, Αποξηραμένο αυγό, Ιχθυέλαιο, Αποξηραμένο πρωτόγαλα (0.1%).","[""Αρνι (16%)"",""Σιτάρι"",""Αφυδατωμένη πρωτεΐνη πουλερικών"",""Ζωικό λίπος"",""Γλουτένη"",""Αραβόσιτος"",""Ρύζι (7%)"",""Άλευρο σόγιας"",""Υδρολυμένες πρωτεΐνες"",""Αποξηραμένος πολτός τεύτλου"",""Αποξηραμένη ρίζα σικορέ (1%, πηγή πρεβιοτικών)"",""Ανόργανα άλατα"",""Αποξηραμένο αυγό"",""Ιχθυέλαιο"",""Αποξηραμένο πρωτόγαλα (0.1%).""]",Αρνι (16%);Αφυδατωμένη πρωτεΐνη πουλερικών;Αποξηραμένο αυγό;Ιχθυέλαιο,Σιτάρι;Αραβόσιτος;Ρύζι (7%);Άλευρο σόγιας,Ζωικό λίπος;Ιχθυέλαιο,"Αποξηραμένος πολτός τεύτλου;Αποξηραμένη ρίζα σικορέ (1%, πηγή πρεβιοτικών)",,,,,30,19,3,7.5,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_document; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/PRO PLAN DOG.docx; official_url_required=true; kcal_required=true; duplicate_pack_rows_skipped=0; Auto-extracted from PRO PLAN DOG.docx; verify against official Purina source or label before import.,purina-pro-plan-medium-puppy-stve-digt-lamb-dog-dry-gr-document,
