brand,formula_name,display_name,species,format,life_stage,dog_size,breed_target,medical_tags,commercial_tags,ingredient_text,ingredients,primary_animal_proteins,carbohydrate_sources,fat_sources,fiber_sources,additives_text,feeding_guide_text,kcal_per_100g,kcal_per_kg,protein_percent,fat_percent,fiber_percent,ash_percent,moisture_percent,calcium_percent,phosphorus_percent,sodium_percent,magnesium_percent,potassium_percent,omega3_percent,omega6_percent,dha_percent,epa_percent,taurine_mgkg,l_carnitine_mgkg,glucosamine_mgkg,chondroitin_mgkg,vitamin_a_iukg,vitamin_d3_iukg,vitamin_e_mgkg,iron_mgkg,zinc_mgkg,copper_mgkg,manganese_mgkg,iodine_mgkg,selenium_mgkg,data_quality_status,data_source_url,source_priority,source_notes,formula_key,ean
Schesir,Schesir Adult Dog με Κοτόπουλο & Καρότα,Schesir Adult Dog με Κοτόπουλο & Καρότα,dog,wet,adult,all,,,dog;wet;chicken;rice,"Κοτόπουλο 45% (εκ του οποίου φιλέτο 20%, στομάχι 13%, καρδιά 8%, συκώτι 4%), καρότα 5%, ρύζι 5%, ανόργανα συστατικά","[""Κοτόπουλο 45% (εκ του οποίου φιλέτο 20%, στομάχι 13%, καρδιά 8%, συκώτι 4%)"",""καρότα 5%"",""ρύζι 5%"",""ανόργανα συστατικά""]",,,,,"Βιτ. A 1650 UI, βιτ. E 10 mg Ικανοποίησε όλες τις ανάγκες που έχει ο φιλαράκος σου. Ποιότητα και οικονομία για να μείνεις ενωμένος με το κατοικίδιο σου!",,,,10,2,0.5,2,83,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_ods; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Schesir - Gheda Marketplace.ods; source_sheet=ΣΚΥΛΟΣ; source_code=010999; formula_level_dedupe=true; official_url_required=true; Auto-extracted from Schesir/Gheda Marketplace ODS; verify against official source or label before import.; duplicate_blocks_skipped=0,schesir-schesir-adult-dog-με-κοτοπουλο-καροτα-dog-wet-gr-ods,
Schesir,Schesir Adult Dog με Κοτόπουλο & Κολοκύθα,Schesir Adult Dog με Κοτόπουλο & Κολοκύθα,dog,wet,adult,all,,,dog;wet;chicken;rice,"Κοτόπουλο 45% (εκ του οποίου φιλέτο 20%, στομάχι 13%, καρδία 8%, συκώτι 4%), κολοκύθα 5%, ρύζι 5%, ανόργανα συστατικά.","[""Κοτόπουλο 45% (εκ του οποίου φιλέτο 20%, στομάχι 13%, καρδία 8%, συκώτι 4%)"",""κολοκύθα 5%"",""ρύζι 5%"",""ανόργανα συστατικά""]",,,,,"Βιτ. A 1650 UI, βιτ. E 10 mg Ικανοποίησε όλες τις ανάγκες που έχει ο φιλαράκος σου. Ποιότητα και οικονομία για να μείνεις ενωμένος με το κατοικίδιο σου!",,,,10,2,0.5,2,83,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_ods; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Schesir - Gheda Marketplace.ods; source_sheet=ΣΚΥΛΟΣ; source_code=010998; formula_level_dedupe=true; official_url_required=true; Auto-extracted from Schesir/Gheda Marketplace ODS; verify against official source or label before import.; duplicate_blocks_skipped=0,schesir-schesir-adult-dog-με-κοτοπουλο-κολοκυθα-dog-wet-gr-ods,
Schesir,Schesir Adult Dog με Κοτόπουλο & Μπιζέλια,Schesir Adult Dog με Κοτόπουλο & Μπιζέλια,dog,wet,adult,all,,,dog;wet;chicken;rice;pea,"Κοτόπουλο 45% (εκ του οποίου φιλέτο 20%, στομάχι 13%, καρδιά 8%, συκώτι 4%), αρακάς 5%, ρύζι 5%, φυτική ζελατίνη, μεταλλικά στοιχεία","[""Κοτόπουλο 45% (εκ του οποίου φιλέτο 20%, στομάχι 13%, καρδιά 8%, συκώτι 4%)"",""αρακάς 5%"",""ρύζι 5%"",""φυτική ζελατίνη"",""μεταλλικά στοιχεία""]",,,,,"Βιτ. A 1650 U.I., βιτ. D3 180 U.I., βιτ. E 10 mg Ικανοποίησε όλες τις ανάγκες που έχει ο φιλαράκος σου. Ποιότητα και οικονομία για να μείνεις ενωμένος με το κατοικίδιο σου!",,,,10,2,0.5,2,83,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_ods; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Schesir - Gheda Marketplace.ods; source_sheet=ΣΚΥΛΟΣ; source_code=010997; formula_level_dedupe=true; official_url_required=true; Auto-extracted from Schesir/Gheda Marketplace ODS; verify against official source or label before import.; duplicate_blocks_skipped=0,schesir-schesir-adult-dog-με-κοτοπουλο-μπιζελια-dog-wet-gr-ods,
Schesir,Schesir Adult Dog με Κοτόπουλο & Πατάτες,Schesir Adult Dog με Κοτόπουλο & Πατάτες,dog,wet,adult,all,,,dog;wet;chicken;rice,"Κοτόπουλο 45% (εκ του οποίου φιλέτο 20%, στομάχι 13%, καρδιά 8%, συκώτι 4%), πατάτες 5%, ρύζι 3%, καρότα 2%, ανόργανα συστατικά","[""Κοτόπουλο 45% (εκ του οποίου φιλέτο 20%, στομάχι 13%, καρδιά 8%, συκώτι 4%)"",""πατάτες 5%"",""ρύζι 3%"",""καρότα 2%"",""ανόργανα συστατικά""]",,,,,"Βιτ. A 1650 UI, βιτ. E 10 mg Ικανοποίησε όλες τις ανάγκες που έχει ο φιλαράκος σου. Ποιότητα και οικονομία για να μείνεις ενωμένος με το κατοικίδιο σου!",,,,10,2,0.5,2,83,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_ods; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Schesir - Gheda Marketplace.ods; source_sheet=ΣΚΥΛΟΣ; source_code=010996; formula_level_dedupe=true; official_url_required=true; Auto-extracted from Schesir/Gheda Marketplace ODS; verify against official source or label before import.; duplicate_blocks_skipped=0,schesir-schesir-adult-dog-με-κοτοπουλο-πατατες-dog-wet-gr-ods,
Schesir,Schesir Adult Dog με Κοτόπουλο & Σπανάκι,Schesir Adult Dog με Κοτόπουλο & Σπανάκι,dog,wet,adult,all,,,dog;wet;chicken;rice,"Κοτόπουλο 45% (εκ του οποίου φιλέτο 20%, στομάχι 13%, καρδιά 8%, συκώτι 4%), ρύζι 5%, σπανάκι 4%, ανόργανα συστατικά","[""Κοτόπουλο 45% (εκ του οποίου φιλέτο 20%, στομάχι 13%, καρδιά 8%, συκώτι 4%)"",""ρύζι 5%"",""σπανάκι 4%"",""ανόργανα συστατικά""]",,,,,"Βιτ. A 1650 U.I., βιτ. D3 180 U.I., βιτ. E 10 mg Ικανοποίησε όλες τις ανάγκες που έχει ο φιλαράκος σου. Ποιότητα και οικονομία για να μείνεις ενωμένος με το κατοικίδιο σου!",,,,10,2,0.5,2,83,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_ods; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Schesir - Gheda Marketplace.ods; source_sheet=ΣΚΥΛΟΣ; source_code=010995; formula_level_dedupe=true; official_url_required=true; Auto-extracted from Schesir/Gheda Marketplace ODS; verify against official source or label before import.; duplicate_blocks_skipped=0,schesir-schesir-adult-dog-με-κοτοπουλο-σπανακι-dog-wet-gr-ods,
Schesir,Schesir Adult Dog με Τόνο & Καρότα,Schesir Adult Dog με Τόνο & Καρότα,dog,wet,adult,all,,,dog;wet;tuna;rice,"Τόνος 45%, καρότα 5%, Ρύζι 5%","[""Τόνος 45%"",""καρότα 5%"",""Ρύζι 5%""]",,,,,"Βιτ. A 1650 U.I., βιτ. D3 180 U.I., βιτ. E 10 mg Ικανοποίησε όλες τις ανάγκες που έχει ο φιλαράκος σου. Ποιότητα και οικονομία για να μείνεις ενωμένος με το κατοικίδιο σου!",,,,10,2,0.5,2,83,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_ods; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Schesir - Gheda Marketplace.ods; source_sheet=ΣΚΥΛΟΣ; source_code=010994; formula_level_dedupe=true; official_url_required=true; Auto-extracted from Schesir/Gheda Marketplace ODS; verify against official source or label before import.; duplicate_blocks_skipped=0,schesir-schesir-adult-dog-με-τονο-καροτα-dog-wet-gr-ods,
Unica Natura,Unica Natura All Breed Adult Monoprotein Πατέ με Κοτόπουλο,Unica Natura All Breed Adult Monoprotein Πατέ με Κοτόπουλο,dog,wet,adult,all,,allergy,dog;wet;single_protein;chicken,"Κοτόπουλο (96% εκ των οποίων κρέας 30%), ηλιέλαιο. Ακατέργαστη πρωτεΐνη 8,5%; Ακατέργαστες ίνες 0,5%; Ακατέργαστο λίπος 6,5%; Ακατέργαστη τέφρα 3,0%; Υγρασία 80,0%. Διατροφικά","[""Κοτόπουλο (96% εκ των οποίων κρέας 30%)"",""ηλιέλαιο. Ακατέργαστη πρωτεΐνη 8,5%"",""Ακατέργαστες ίνες 0,5%"",""Ακατέργαστο λίπος 6,5%"",""Ακατέργαστη τέφρα 3,0%"",""Υγρασία 80,0%. Διατροφικά""]",,,,,"3a672c Βιταμίνη Α 2.670 IU; 3a671 Βιταμίνη D3 290.50 IU; 3b605 Ψευδάργυρος 15,63 mg; 3b101 Σίδηρος 6,50 mg; 3b201 Ιώδιο 0,38 mg; 3b405 Χαλκός 1,64 mg; 3b503 Μαγγάνιο 1,13 mg; 3b810 Σελήνιο 0,08 mg. Τεχνολογικά πρόσθετα: 1f499 cassia gum 1.062.50 mg. Ικανοποίησε όλες τις ανάγκες που έχει ο φιλαράκος σου. Ποιότητα και οικονομία για να μείνεις ενωμένος με το κατοικίδιο σου!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_ods; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Schesir - Gheda Marketplace.ods; source_sheet=ΣΚΥΛΟΣ; source_code=020051; formula_level_dedupe=true; official_url_required=true; Auto-extracted from Schesir/Gheda Marketplace ODS; verify against official source or label before import.; duplicate_blocks_skipped=0,unica-natura-unica-natura-all-breed-adult-monoprotein-πατε-με-κοτοπουλο-dog-wet-gr-ods,
Unica Natura,Unica Natura All Breed Adult Monoprotein Πατέ με Χοιρινό,Unica Natura All Breed Adult Monoprotein Πατέ με Χοιρινό,dog,wet,adult,all,,allergy,dog;wet;single_protein;pork,"Χοιρινό (96%, εκ των οποίων κρέας 30%), ηλιέλαιο. Ακατέργαστη πρωτεΐνη 8,0%; Ακατέργαστες ίνες 0,5%; Ακατέργαστο λίπος 6,0%; Ακατέργαστη τέφρα 2,0%; Υγρασία 80,0%. Διατροφικά","[""Χοιρινό (96%, εκ των οποίων κρέας 30%)"",""ηλιέλαιο. Ακατέργαστη πρωτεΐνη 8,0%"",""Ακατέργαστες ίνες 0,5%"",""Ακατέργαστο λίπος 6,0%"",""Ακατέργαστη τέφρα 2,0%"",""Υγρασία 80,0%. Διατροφικά""]","Χοιρινό (96%, εκ των οποίων κρέας 30%)",,,"Χοιρινό (96%, εκ των οποίων κρέας 30%)","3a672c Βιταμίνη Α 2.670 IU; 3a671 Βιταμίνη D3 290.50 IU; 3b605 Ψευδάργυρος 15,63 mg; 3b101 Σίδηρος 6,50 mg; 3b201 Ιώδιο 0,38 mg; 3b405 Χαλκός 1,64 mg; 3b503 Μαγγάνιο 1,13 mg; 3b810 Σελήνιο 0,08 mg. Τεχνολογικά πρόσθετα: 1f499 cassia gum 1.062.50 mg. Ικανοποίησε όλες τις ανάγκες που έχει ο φιλαράκος σου. Ποιότητα και οικονομία για να μείνεις ενωμένος με το κατοικίδιο σου!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_ods; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Schesir - Gheda Marketplace.ods; source_sheet=ΣΚΥΛΟΣ; source_code=020069; formula_level_dedupe=true; official_url_required=true; Auto-extracted from Schesir/Gheda Marketplace ODS; verify against official source or label before import.; duplicate_blocks_skipped=0,unica-natura-unica-natura-all-breed-adult-monoprotein-πατε-με-χοιρινο-dog-wet-gr-ods,
Ciuffi,Ciuffi Adult Robusto με Μοσχάρι,Ciuffi Adult Robusto με Μοσχάρι,dog,dry,adult,all,,,dog;dry;beef,,,,,,,,,,,23,11.5,3.7,9.15,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_ods; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Schesir - Gheda Marketplace.ods; source_sheet=ΣΚΥΛΟΣ; source_code=015969; formula_level_dedupe=true; official_url_required=true; Auto-extracted from Schesir/Gheda Marketplace ODS; verify against official source or label before import.; duplicate_blocks_skipped=1,ciuffi-ciuffi-adult-robusto-με-μοσχαρι-dog-dry-gr-ods,
Ciuffi,Ciuffi Atlentico με Κοτόπουλο,Ciuffi Atlentico με Κοτόπουλο,dog,dry,adult,all,,,dog;dry;chicken,,,,,,,,,,,23,11.5,3.7,9.15,,,,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_ods; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/Schesir - Gheda Marketplace.ods; source_sheet=ΣΚΥΛΟΣ; source_code=050029; formula_level_dedupe=true; official_url_required=true; Auto-extracted from Schesir/Gheda Marketplace ODS; verify against official source or label before import.; duplicate_blocks_skipped=0,ciuffi-ciuffi-atlentico-με-κοτοπουλο-dog-dry-gr-ods,
