brand,formula_name,display_name,species,format,life_stage,dog_size,breed_target,medical_tags,commercial_tags,ingredient_text,ingredients,primary_animal_proteins,carbohydrate_sources,fat_sources,fiber_sources,additives_text,feeding_guide_text,kcal_per_100g,kcal_per_kg,protein_percent,fat_percent,fiber_percent,ash_percent,moisture_percent,calcium_percent,phosphorus_percent,sodium_percent,magnesium_percent,potassium_percent,omega3_percent,omega6_percent,dha_percent,epa_percent,taurine_mgkg,l_carnitine_mgkg,glucosamine_mgkg,chondroitin_mgkg,vitamin_a_iukg,vitamin_d3_iukg,vitamin_e_mgkg,iron_mgkg,zinc_mgkg,copper_mgkg,manganese_mgkg,iodine_mgkg,selenium_mgkg,data_quality_status,data_source_url,source_priority,source_notes,formula_key,ean
Josera,Josera Catelux Duck & Poultry,Josera Catelux Duck & Poultry,cat,dry,adult,,,urinary,cat;dry;hairball;urinary;chicken;duck;corn;potato,"αποξηραμένη πρωτεΐνη πουλερικών (πουλερικά 20,0%), (πάπια 6,0%), καλαμπόκι ολικής άλεσης, κατάλοιπα της τήξης λιπών, λίπος πουλερικών, αποξηραμένη πατάτα, ίνες τεύτλων, φυτικές ίνες, υδρολυμένη πρωτεΐνη πουλερικών, μέταλλα, αποξηραμένο συκώτι πουλερικών, κελύφη ψυλλίου (Psyllium).","[""αποξηραμένη πρωτεΐνη πουλερικών (πουλερικά 20,0%)"",""(πάπια 6,0%)"",""καλαμπόκι ολικής άλεσης"",""κατάλοιπα της τήξης λιπών"",""λίπος πουλερικών"",""αποξηραμένη πατάτα"",""ίνες τεύτλων"",""φυτικές ίνες"",""υδρολυμένη πρωτεΐνη πουλερικών"",""μέταλλα"",""αποξηραμένο συκώτι πουλερικών"",""κελύφη ψυλλίου (Psyllium)""]","αποξηραμένη πρωτεΐνη πουλερικών (πουλερικά 20,0%);(πάπια 6,0%);λίπος πουλερικών;υδρολυμένη πρωτεΐνη πουλερικών;αποξηραμένο συκώτι πουλερικών",καλαμπόκι ολικής άλεσης;αποξηραμένη πατάτα,λίπος πουλερικών,ίνες τεύτλων;φυτικές ίνες,"•Οι πατάτες περιέχουν κυρίως βιταμίνη C και βιταμίνη Β6 και αρκετά ιχνοστοιχεία που χρειάζεται ο οργανισμός της γάτα σου. Πρόσθετα ανά κιλό: βιταμίνη A (24.000 IE/kg), βιταμίνη D3 (1.800 IE/kg), βιταμίνη E (220 mg/kg), βιταμίνη B1 (15 mg/kg), βιταμίνη B2 (20 mg/kg), βιταμίνη B6 (20 mg/kg), βιταμίνη B12 (100 μg/kg), νιασίνη (90 mg/kg), παντοθενικό οξύ (50 mg/kg), φολικό οξύ (5 mg/kg), βιοτίνη (1.000 mcg/kg), ταυρίνη (1.500 mg/kg), σίδηρος [μονοένυδρος θειικός σίδηρος-(II)] (170 mg/kg), ψευδάργυρος [ένυδρη χηλική ένωση ψευδαργύρου-γλυκίνης] (150 mg/kg), μαγγάνιο [οξείδιο του μαγγανίου-(II)] (15 mg/kg), χαλκός [ένυδρη χηλική ένωση χαλκού-γλυκίνης] (18 mg/kg), ιώδιο [ιωδικό ασβέστιο] (1,80 mg/kg), σελήνιο [σεληνιούχο νάτριο] (0,25 mg/kg).",,,,32,20,5.3,6.8,,1.3,0.95,0.45,0.08,0.55,,,,,1.5,,,,,,,170,150,18,15,1.8,0.25,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_document; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/JOSERA ΠΕΡΙΓΡΑΦΕΣ.docx; formula_level_dedupe=true; official_url_required=true; kcal_backfill_required_when_missing=true; duplicate_blocks_skipped=0; Auto-extracted from JOSERA ΠΕΡΙΓΡΑΦΕΣ.docx; verify against official Josera source or label before import.,josera-josera-catelux-duck-poultry-cat-dry-gr-document,
Josera,Josera Naturecat Grain Free Poultry & Salmon,Josera Naturecat Grain Free Poultry & Salmon,cat,dry,adult,,,gi_support,cat;dry;grain_free;hairball;sensitive_digestion;chicken;salmon;fish;potato,"κρέας πουλερικών 29,0 %, λίπος πουλερικών, αφυδατωμένες πατάτες, γλυκοπατάτα, αποξηραμένος σολομός 10,0 %, άμυλο μπιζελιών, πούλπα ζαχαρότευτλων, πρωτεΐνη πουλερικών υδρολυμένη, ανόργανα συστατικά, μαγιά, σκόνη πικραλίδας, βότανα, φρούτα.","[""κρέας πουλερικών 29,0 %"",""λίπος πουλερικών"",""αφυδατωμένες πατάτες"",""γλυκοπατάτα"",""αποξηραμένος σολομός 10,0 %"",""άμυλο μπιζελιών"",""πούλπα ζαχαρότευτλων"",""πρωτεΐνη πουλερικών υδρολυμένη"",""ανόργανα συστατικά"",""μαγιά"",""σκόνη πικραλίδας"",""βότανα"",""φρούτα""]","κρέας πουλερικών 29,0 %;λίπος πουλερικών;αποξηραμένος σολομός 10,0 %;πρωτεΐνη πουλερικών υδρολυμένη",αφυδατωμένες πατάτες;γλυκοπατάτα;άμυλο μπιζελιών,λίπος πουλερικών,,"•Η γλυκοπατάτα είναι μία από τις καλύτερες πηγές βιταμίνης Α, η οποία βοηθάει στην υγεία του τριχώματος, του δέρματος, των ματιών, του νευρικού συστήματος και των μυών. Επιπλέον είναι πλούσιες σε φυτικές ίνες και δεν περιέχουν γλουτένη, με αποτέλεσμα να βοηθούν στην πέψη.",,,,33,20,2,7.8,,1.2,1,0.5,0.08,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_document; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/JOSERA ΠΕΡΙΓΡΑΦΕΣ.docx; formula_level_dedupe=true; official_url_required=true; kcal_backfill_required_when_missing=true; duplicate_blocks_skipped=0; Auto-extracted from JOSERA ΠΕΡΙΓΡΑΦΕΣ.docx; verify against official Josera source or label before import.,josera-josera-naturecat-grain-free-poultry-salmon-cat-dry-gr-document,
Josera,Josera Naturelle Sterilised Trout,Josera Naturelle Sterilised Trout,cat,dry,adult,,,urinary;obesity,cat;dry;grain_free;sterilised;weight_control;hairball;urinary;chicken;fish;potato,"αποξηραμένη πρωτεΐνη πουλερικών, άλευρο μπιζελιού, γλυκοπατάτα, λίπος πουλερικών, πρωτεΐνη πατάτας, αποξηραμένη πέστροφα 6,0 %, αποξηραμένη κόκκινη φακή 6,0 %, πούλπα ζαχαρότευτλων, αποξηραμένη πατάτα, λιγνινοκυτταρίνη, ανόργανα συστατικά (τρι-πολυφωσφορικό νάτριο 0,33%), υδρολυμένη πρωτεΐνη ψαριών, υδρολυμένη ζωική πρωτεΐνη, μαγιά, ρίζα πικραλίδας αλεσμένη (φυσική πηγή ινουλίνης).","[""αποξηραμένη πρωτεΐνη πουλερικών"",""άλευρο μπιζελιού"",""γλυκοπατάτα"",""λίπος πουλερικών"",""πρωτεΐνη πατάτας"",""αποξηραμένη πέστροφα 6,0 %"",""αποξηραμένη κόκκινη φακή 6,0 %"",""πούλπα ζαχαρότευτλων"",""αποξηραμένη πατάτα"",""λιγνινοκυτταρίνη"",""ανόργανα συστατικά (τρι-πολυφωσφορικό νάτριο 0,33%)"",""υδρολυμένη πρωτεΐνη ψαριών"",""υδρολυμένη ζωική πρωτεΐνη"",""μαγιά"",""ρίζα πικραλίδας αλεσμένη (φυσική πηγή ινουλίνης)""]",αποξηραμένη πρωτεΐνη πουλερικών;λίπος πουλερικών;υδρολυμένη πρωτεΐνη ψαριών,άλευρο μπιζελιού;γλυκοπατάτα;πρωτεΐνη πατάτας;αποξηραμένη πατάτα,λίπος πουλερικών,λιγνινοκυτταρίνη,"•Η γλυκοπατάτα είναι μία από τις καλύτερες πηγές βιταμίνης Α, η οποία βοηθάει στην υγεία του τριχώματος, του δέρματος, των ματιών, του νευρικού συστήματος και των μυών του μικρού σου φίλου. Επιπλέον είναι πλούσιες σε φυτικές ίνες και δεν περιέχουν γλουτένη, με αποτέλεσμα να βοηθούν στην πέψη. •Οι φακές είναι μια από τις πλουσιότερες πηγές φυτικών ινών και περιέχουν μέταλλα και ιχνοστοιχεία που είναι απαραίτητα για την σωματική ευεξία της γατούλας σου. Παράλληλα οι διαλυτές ίνες που περιέχουν μειώνουν τη χοληστερίνη. Φροντίζουν να διευκολύνουν την διαδικασία της πέψης ενώ ενισχύουν τον μεταβολισμό αφού περιέχουν άφθονη Βιταμίνη Β3. Διατροφικές πρόσθετες ύλες ανά 1 kg: Νιασίνη 90 mg/kg, Παντοθενικό οξύ 50 mg/kg, Φολικό οξύ 5 mg/kg, Bιοτίνη 1000 mcg/kg, Ταυρίνη 1500 mg/kg, Σίδηρος (θειικός σίδηρος, μονοϋδρικός) 175 mg/kg, Μαγγάνιο(οξείδιο του μαγγανίου) 15 mg/kg, Χαλκός (χηλικός χαλκός της γλυκίνης, ένυδρος) 18 mg/kg, Ιώδιο (ιωδιούχο ασβέστιο) 1,80 mg/kg, Σελήνιο (σεληνιώδες νάτριο) 0,23 mg/kg.",,,,35,12,4.2,6.3,,1.15,0.9,,,,,,,,1500,,,,,,,175,,18,15,1.8,0.23,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_document; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/JOSERA ΠΕΡΙΓΡΑΦΕΣ.docx; formula_level_dedupe=true; official_url_required=true; kcal_backfill_required_when_missing=true; duplicate_blocks_skipped=0; Auto-extracted from JOSERA ΠΕΡΙΓΡΑΦΕΣ.docx; verify against official Josera source or label before import.,josera-josera-naturelle-sterilised-trout-cat-dry-gr-document,
Josera,Josera Chicken Pure Fillet Grain Free,Josera Chicken Pure Fillet Grain Free,cat,wet,adult,,,urinary;obesity;gi_support,cat;wet;grain_free;sterilised;weight_control;sensitive_digestion;urinary,"φιλέτο κοτόπουλο, ζωμό κοτόπουλου, κοτόπουλο (που αποτελείται από καρδιές και συκώτια), λίπος κοτόπουλου, μεταλλικά στοιχεία.","[""φιλέτο κοτόπουλο"",""ζωμό κοτόπουλου"",""κοτόπουλο (που αποτελείται από καρδιές και συκώτια)"",""λίπος κοτόπουλου"",""μεταλλικά στοιχεία""]",,,λίπος κοτόπουλου,,,,,,11.8,5.4,0.4,2,,0.27,0.22,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_document; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/JOSERA ΠΕΡΙΓΡΑΦΕΣ.docx; formula_level_dedupe=true; official_url_required=true; kcal_backfill_required_when_missing=true; duplicate_blocks_skipped=0; Auto-extracted from JOSERA ΠΕΡΙΓΡΑΦΕΣ.docx; verify against official Josera source or label before import.,josera-josera-chicken-pure-fillet-grain-free-cat-wet-gr-document,
Josera,Josera Chicken & Salmon Fillet Grain Free,Josera Chicken & Salmon Fillet Grain Free,cat,wet,adult,,,urinary;obesity;gi_support,cat;wet;grain_free;sterilised;weight_control;sensitive_digestion;urinary;salmon;fish,"φιλέτο κοτόπουλο, ζωμό κοτόπουλου, σολομός, συκώτι κοτόπουλου, λίπος κοτόπουλου, μεταλλικά στοιχεία.","[""φιλέτο κοτόπουλο"",""ζωμό κοτόπουλου"",""σολομός"",""συκώτι κοτόπουλου"",""λίπος κοτόπουλου"",""μεταλλικά στοιχεία""]",σολομός,,λίπος κοτόπουλου,,,,,,11.8,5.7,0.4,2.2,,0.3,0.25,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_document; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/JOSERA ΠΕΡΙΓΡΑΦΕΣ.docx; formula_level_dedupe=true; official_url_required=true; kcal_backfill_required_when_missing=true; duplicate_blocks_skipped=0; Auto-extracted from JOSERA ΠΕΡΙΓΡΑΦΕΣ.docx; verify against official Josera source or label before import.,josera-josera-chicken-salmon-fillet-grain-free-cat-wet-gr-document,
Josera,Josera Duck & Chicken Parsley Pate Grain Free,Josera Duck & Chicken Parsley Pate Grain Free,cat,wet,adult,,,urinary;obesity;gi_support,cat;wet;grain_free;sterilised;weight_control;sensitive_digestion;urinary;salmon;fish;duck,"πάπια (αποτελούμενη από καρδιές, στομάχια και λαιμούς), κοτόπουλο (που αποτελείται από καρδιές, κρέας, συκώτια, στομάχια και λαιμούς), ζωμό κοτόπουλου, μεταλλικά στοιχεία, λάδι σολομού, μαϊντανός, κελύφη ψυλλίου (Psyllium).","[""πάπια (αποτελούμενη από καρδιές, στομάχια και λαιμούς)"",""κοτόπουλο (που αποτελείται από καρδιές, κρέας, συκώτια, στομάχια και λαιμούς)"",""ζωμό κοτόπουλου"",""μεταλλικά στοιχεία"",""λάδι σολομού"",""μαϊντανός"",""κελύφη ψυλλίου (Psyllium)""]","πάπια (αποτελούμενη από καρδιές, στομάχια και λαιμούς);λάδι σολομού",,λάδι σολομού,,,,,,10.8,6.2,0.4,2.3,,0.29,0.24,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_document; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/JOSERA ΠΕΡΙΓΡΑΦΕΣ.docx; formula_level_dedupe=true; official_url_required=true; kcal_backfill_required_when_missing=true; duplicate_blocks_skipped=0; Auto-extracted from JOSERA ΠΕΡΙΓΡΑΦΕΣ.docx; verify against official Josera source or label before import.,josera-josera-duck-chicken-parsley-pate-grain-free-cat-wet-gr-document,
Josera,Josera Chicken & Spinach Pate Grain Free,Josera Chicken & Spinach Pate Grain Free,cat,wet,adult,,,urinary;obesity;gi_support,cat;wet;grain_free;sterilised;weight_control;sensitive_digestion;urinary;salmon;fish,"κοτόπουλο (που αποτελείται από καρδιές, κρέας, συκώτια, στομάχια και λαιμούς), ζωμό κοτόπουλου, Σπανάκι, μεταλλικά στοιχεία, λάδι σολομού, κελύφη ψυλλίου (Psyllium).","[""κοτόπουλο (που αποτελείται από καρδιές, κρέας, συκώτια, στομάχια και λαιμούς)"",""ζωμό κοτόπουλου"",""Σπανάκι"",""μεταλλικά στοιχεία"",""λάδι σολομού"",""κελύφη ψυλλίου (Psyllium)""]",λάδι σολομού,,λάδι σολομού,,,,,,10.2,5.2,0.4,2.5,,0.28,0.24,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_document; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/JOSERA ΠΕΡΙΓΡΑΦΕΣ.docx; formula_level_dedupe=true; official_url_required=true; kcal_backfill_required_when_missing=true; duplicate_blocks_skipped=0; Auto-extracted from JOSERA ΠΕΡΙΓΡΑΦΕΣ.docx; verify against official Josera source or label before import.,josera-josera-chicken-spinach-pate-grain-free-cat-wet-gr-document,
Josera,Josera Kitten Chicken & Salmon Oil Pate Grain Free,Josera Kitten Chicken & Salmon Oil Pate Grain Free,cat,wet,kitten,,,urinary;gi_support,cat;wet;grain_free;kitten;sensitive_digestion;urinary;salmon;fish,"κοτόπουλο (που αποτελείται από καρδιές, κρέας, συκώτια, στομάχια και λαιμούς), ζωμό κοτόπουλου, καρότο, μεταλλικά στοιχεία, λάδι σολομού, κελύφη ψυλλίου (Psyllium)..","[""κοτόπουλο (που αποτελείται από καρδιές, κρέας, συκώτια, στομάχια και λαιμούς)"",""ζωμό κοτόπουλου"",""καρότο"",""μεταλλικά στοιχεία"",""λάδι σολομού"",""κελύφη ψυλλίου (Psyllium).""]",λάδι σολομού,,λάδι σολομού,,,,,,10.8,6.3,0.4,2.3,,0.32,0.27,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_document; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/JOSERA ΠΕΡΙΓΡΑΦΕΣ.docx; formula_level_dedupe=true; official_url_required=true; kcal_backfill_required_when_missing=true; duplicate_blocks_skipped=0; Auto-extracted from JOSERA ΠΕΡΙΓΡΑΦΕΣ.docx; verify against official Josera source or label before import.,josera-josera-kitten-chicken-salmon-oil-pate-grain-free-cat-wet-gr-document,
Josera,Josera Chicken & Veal Fillet Grain Free,Josera Chicken & Veal Fillet Grain Free,cat,wet,adult,,,urinary;obesity;gi_support,cat;wet;grain_free;sterilised;weight_control;sensitive_digestion;urinary,"φιλέτο κοτόπουλο, ζωμό κοτόπουλου, μοσχαρίσιο κρέας (που αποτελείται από πνεύμονες και συκώτια), συκώτι κοτόπουλου, λίπος κοτόπουλου, μεταλλικά στοιχεία.","[""φιλέτο κοτόπουλο"",""ζωμό κοτόπουλου"",""μοσχαρίσιο κρέας (που αποτελείται από πνεύμονες και συκώτια)"",""συκώτι κοτόπουλου"",""λίπος κοτόπουλου"",""μεταλλικά στοιχεία""]",,,λίπος κοτόπουλου,,"•Το μοσχάρι ενισχύει την γεύση της τροφής μετατρέποντάς την σε έναν εκλεκτό μεζέ, ενώ παράλληλα προσφέρει μεγάλες ποσότητες βιταμινών και ιχνοστοιχείων. Επιπλέον η βιταμίνη D που περιέχει είναι πολύ βασική για την ρύθμιση βασικών λειτουργιών του οργανισμού.",,,,12.1,5.8,0.4,1.9,,0.26,0.23,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_document; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/JOSERA ΠΕΡΙΓΡΑΦΕΣ.docx; formula_level_dedupe=true; official_url_required=true; kcal_backfill_required_when_missing=true; duplicate_blocks_skipped=0; Auto-extracted from JOSERA ΠΕΡΙΓΡΑΦΕΣ.docx; verify against official Josera source or label before import.,josera-josera-chicken-veal-fillet-grain-free-cat-wet-gr-document,
Josera,Josera Chicken & Beef Fillet Grain Free,Josera Chicken & Beef Fillet Grain Free,cat,wet,adult,,,urinary;obesity;gi_support,cat;wet;grain_free;sterilised;weight_control;sensitive_digestion;urinary;beef,"φιλέτο κοτόπουλο, ζωμό κοτόπουλου, καρδιές βοείου κρέατος, συκώτι κοτόπουλου, λίπος κοτόπουλου, μεταλλικά στοιχεία.","[""φιλέτο κοτόπουλο"",""ζωμό κοτόπουλου"",""καρδιές βοείου κρέατος"",""συκώτι κοτόπουλου"",""λίπος κοτόπουλου"",""μεταλλικά στοιχεία""]",,,λίπος κοτόπουλου,,"•Το βοδινό ενισχύει την γεύση της τροφής μετατρέποντάς την σε έναν εκλεκτό μεζέ, ενώ παράλληλα προσφέρει μεγάλες ποσότητες βιταμινών και ιχνοστοιχείων. Επιπλέον η βιταμίνη D που περιέχει είναι πολύ βασική για την ρύθμιση βασικών λειτουργιών του οργανισμού.",,,,12.1,5.7,0.4,1.9,,0.26,0.22,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_document; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/JOSERA ΠΕΡΙΓΡΑΦΕΣ.docx; formula_level_dedupe=true; official_url_required=true; kcal_backfill_required_when_missing=true; duplicate_blocks_skipped=0; Auto-extracted from JOSERA ΠΕΡΙΓΡΑΦΕΣ.docx; verify against official Josera source or label before import.,josera-josera-chicken-beef-fillet-grain-free-cat-wet-gr-document,
Josera,Josera Chicken & Duck Fillet Grain Free,Josera Chicken & Duck Fillet Grain Free,cat,wet,adult,,,urinary;obesity;gi_support,cat;wet;grain_free;sterilised;weight_control;sensitive_digestion;urinary;duck,"φιλέτο κοτόπουλο, ζωμό κοτόπουλου, καρδιές πάπιας, συκώτι κοτόπουλου, λίπος κοτόπουλου, μεταλλικά στοιχεία.","[""φιλέτο κοτόπουλο"",""ζωμό κοτόπουλου"",""καρδιές πάπιας"",""συκώτι κοτόπουλου"",""λίπος κοτόπουλου"",""μεταλλικά στοιχεία""]",καρδιές πάπιας,,λίπος κοτόπουλου,,,,,,11.9,5.6,0.4,2,,0.27,0.22,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_document; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/JOSERA ΠΕΡΙΓΡΑΦΕΣ.docx; formula_level_dedupe=true; official_url_required=true; kcal_backfill_required_when_missing=true; duplicate_blocks_skipped=0; Auto-extracted from JOSERA ΠΕΡΙΓΡΑΦΕΣ.docx; verify against official Josera source or label before import.,josera-josera-chicken-duck-fillet-grain-free-cat-wet-gr-document,
Josera,Josera Turkey & Zucchini Pate Grain Free,Josera Turkey & Zucchini Pate Grain Free,cat,wet,adult,,,urinary;obesity;gi_support,cat;wet;grain_free;sterilised;weight_control;sensitive_digestion;urinary;salmon;fish;turkey,"γαλοπούλα (αποτελούμενη από καρδιές, κρέας, συκώτι, στομάχια και λαιμούς), ζωμό κοτόπουλου, κολοκύθι, μεταλλικά στοιχεία, λάδι σολομού, κελύφη ψυλλίου (Psyllium).","[""γαλοπούλα (αποτελούμενη από καρδιές, κρέας, συκώτι, στομάχια και λαιμούς)"",""ζωμό κοτόπουλου"",""κολοκύθι"",""μεταλλικά στοιχεία"",""λάδι σολομού"",""κελύφη ψυλλίου (Psyllium)""]","γαλοπούλα (αποτελούμενη από καρδιές, κρέας, συκώτι, στομάχια και λαιμούς);λάδι σολομού",,λάδι σολομού,,,,,,10.8,6.1,0.4,2.3,,0.27,0.23,,,,,,,,,,,,,,,,,,,,,needs_review,,unknown,market=GR; basis=as-fed; source_tier=uploaded_document; source_document=C:/Users/NIOstb/Desktop/photo_foods_nutritail/JOSERA ΠΕΡΙΓΡΑΦΕΣ.docx; formula_level_dedupe=true; official_url_required=true; kcal_backfill_required_when_missing=true; duplicate_blocks_skipped=0; Auto-extracted from JOSERA ΠΕΡΙΓΡΑΦΕΣ.docx; verify against official Josera source or label before import.,josera-josera-turkey-zucchini-pate-grain-free-cat-wet-gr-document,
